ORDERNUMBER;QUANTITYORDERED;PRICEEACH;ORDERLINENUMBER;SALES;ORDERDATE;STATUS;QTR_ID;MONTH_ID;YEAR_ID;PRODUCTLINE;MSRP;PRODUCTCODE;CUSTOMERNAME;PHONE;ADDRESSLINE1;ADDRESSLINE2;CITY;STATE;POSTALCODE;COUNTRY;TERRITORY;CONTACTLASTNAME;CONTACTFIRSTNAME;DEALSIZE;REVENUE;MONTH
10124;45,0;37,84;2,0;1702,8;2003-05-21;Shipped;2,0;5,0;2003,0;Vintage Cars;33,0;S24_1937;Signal Gift Stores;7025551838;8489 Strong St.;;Las Vegas;NV;83030;USA;;King;Sue;Small;1702,8000000000002;5
10149;36,0;33,19;7,0;1194,84;2003-09-12;Shipped;3,0;9,0;2003,0;Vintage Cars;33,0;S24_1937;Signal Collectibles Ltd.;4155554312;2793 Furth Circle;;Brisbane;CA;94217;USA;;Taylor;Sue;Small;1194,84;9
10162;37,0;27,22;5,0;1007,14;2003-10-18;Shipped;4,0;10,0;2003,0;Vintage Cars;33,0;S24_1937;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;;Brown;Julie;Small;1007,14;10
10173;31,0;31,53;9,0;977,43;2003-11-05;Shipped;4,0;11,0;2003,0;Vintage Cars;33,0;S24_1937;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Small;977,4300000000001;11
10182;39,0;36,84;6,0;1436,76;2003-11-12;Shipped;4,0;11,0;2003,0;Vintage Cars;33,0;S24_1937;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;1436,7600000000002;11
10243;33,0;29,54;1,0;974,82;2004-04-26;Shipped;2,0;4,0;2004,0;Vintage Cars;33,0;S24_1937;Diecast Collectables;6175552555;6251 Ingle Ln.;;Boston;MA;51003;USA;;Franco;Valarie;Small;974,8199999999999;4
10280;20,0;28,88;12,0;577,6;2004-08-17;Shipped;3,0;8,0;2004,0;Vintage Cars;33,0;S24_1937;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Small;577,6;8
10288;29,0;38,17;1,0;1106,93;2004-09-01;Shipped;3,0;9,0;2004,0;Vintage Cars;33,0;S24_1937;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Small;1106,93;9
10312;39,0;29,54;13,0;1152,06;2004-10-21;Shipped;4,0;10,0;2004,0;Vintage Cars;33,0;S24_1937;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;1152,06;10
10322;20,0;100,0;3,0;2624,0;2004-11-04;Shipped;4,0;11,0;2004,0;Vintage Cars;33,0;S24_1937;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;;Young;Valarie;Small;2000,0;11
10356;48,0;100,0;5,0;9720,0;2004-12-09;Shipped;4,0;12,0;2004,0;Vintage Cars;33,0;S24_1937;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;France;EMEA;Da Cunha;Daniel;Large;4800,0;12
10367;23,0;36,29;13,0;834,67;2005-01-12;Resolved;1,0;1,0;2005,0;Vintage Cars;33,0;S24_1937;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;USA;;Young;Julie;Small;834,67;1
10409;61,0;29,54;1,0;1801,94;2005-04-23;Shipped;2,0;4,0;2005,0;Vintage Cars;33,0;S24_1937;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Small;1801,94;4
10107;38,0;83,03;7,0;3155,14;2003-02-24;Shipped;1,0;2,0;2003,0;Motorcycles;76,0;S24_2000;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Medium;3155,14;2
10134;43,0;83,03;7,0;3570,29;2003-07-01;Shipped;3,0;7,0;2003,0;Motorcycles;76,0;S24_2000;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;France;EMEA;Da Cunha;Daniel;Medium;3570,29;7
10145;47,0;83,03;11,0;3902,41;2003-08-25;Shipped;3,0;8,0;2003,0;Motorcycles;76,0;S24_2000;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;USA;;Young;Julie;Medium;3902,41;8
10158;22,0;67,03;1,0;1474,66;2003-10-10;Shipped;4,0;10,0;2003,0;Motorcycles;76,0;S24_2000;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Small;1474,66;10
10168;29,0;75,41;6,0;2186,89;2003-10-28;Shipped;4,0;10,0;2003,0;Motorcycles;76,0;S24_2000;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;;Hirano;Juri;Small;2186,89;10
10201;25,0;73,88;7,0;1847,0;2003-12-01;Shipped;4,0;12,0;2003,0;Motorcycles;76,0;S24_2000;Mini Wheels Co.;6505555787;5557 North Pendale Street;;San Francisco;CA;;USA;;Murphy;Julie;Small;1847,0;12
10236;36,0;87,6;3,0;3153,6;2004-04-03;Shipped;2,0;4,0;2004,0;Motorcycles;76,0;S24_2000;Motor Mint Distributors Inc.;2155559857;11328 Douglas Av.;;Philadelphia;PA;71270;USA;;Hernandez;Rosa;Medium;3153,6;4
10250;32,0;87,6;1,0;2803,2;2004-05-11;Shipped;2,0;5,0;2004,0;Motorcycles;76,0;S24_2000;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;;Frick;Sue;Small;2803,2;5
10263;37,0;62,46;7,0;2311,02;2004-06-28;Shipped;2,0;6,0;2004,0;Motorcycles;76,0;S24_2000;Gift Depot Inc.;2035552570;25593 South Bay Ln.;;Bridgewater;CT;97562;USA;;King;Julie;Small;2311,02;6
10285;39,0;70,08;11,0;2733,12;2004-08-27;Shipped;3,0;8,0;2004,0;Motorcycles;76,0;S24_2000;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;USA;;Hernandez;Marta;Small;2733,12;8
10308;47,0;63,22;4,0;2971,34;2004-10-15;Shipped;4,0;10,0;2004,0;Motorcycles;76,0;S24_2000;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;;Frick;Steve;Small;2971,34;10
10318;26,0;86,83;6,0;2257,58;2004-11-02;Shipped;4,0;11,0;2004,0;Motorcycles;76,0;S24_2000;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;;Yu;Kyung;Small;2257,58;11
10329;37,0;94,43;4,0;3493,91;2004-11-15;Shipped;4,0;11,0;2004,0;Motorcycles;76,0;S24_2000;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Medium;3493,9100000000003;11
10389;49,0;81,4;2,0;3988,6;2005-03-03;Shipped;1,0;3,0;2005,0;Motorcycles;76,0;S24_2000;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Medium;3988,6000000000004;3
10416;32,0;87,6;1,0;2803,2;2005-05-10;Shipped;2,0;5,0;2005,0;Motorcycles;76,0;S24_2000;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Small;2803,2;5
10105;43,0;100,0;9,0;6341,21;2003-02-11;Shipped;1,0;2,0;2003,0;Ships;122,0;S24_2011;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Medium;4300,0;2
10142;33,0;100,0;6,0;3366,0;2003-08-08;Shipped;3,0;8,0;2003,0;Ships;122,0;S24_2011;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;3300,0;8
10167;33,0;100,0;16,0;3812,16;2003-10-23;Cancelled;4,0;10,0;2003,0;Ships;122,0;S24_2011;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Medium;3300,0;10
10185;30,0;100,0;7,0;3170,7;2003-11-14;Shipped;4,0;11,0;2003,0;Ships;122,0;S24_2011;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;;Tam;Wing C;Medium;3000,0;11
10221;49,0;100,0;1,0;6804,63;2004-02-18;Shipped;1,0;2,0;2004,0;Ships;122,0;S24_2011;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Medium;4900,0;2
10232;46,0;100,0;4,0;5652,94;2004-03-20;Shipped;1,0;3,0;2004,0;Ships;122,0;S24_2011;giftsbymail.co.uk;(198) 555-8888;Garden House Crowther Way;;Cowes;Isle of Wight;PO31 7PJ;UK;EMEA;Bennett;Helen;Medium;4600,0;3
10248;48,0;100,0;10,0;6960,48;2004-05-07;Cancelled;2,0;5,0;2004,0;Ships;122,0;S24_2011;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Medium;4800,0;5
10261;36,0;100,0;8,0;4512,6;2004-06-17;Shipped;2,0;6,0;2004,0;Ships;122,0;S24_2011;Quebec Home Shopping Network;(514) 555-8054;43 rue St. Laurent;;Montreal;Quebec;H1J 1C3;Canada;;Fresnisre;Jean;Medium;3600,0;6
10273;22,0;100,0;11,0;2784,76;2004-07-21;Shipped;3,0;7,0;2004,0;Ships;122,0;S24_2011;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Small;2200,0;7
10293;21,0;100,0;2,0;2941,89;2004-09-09;Shipped;3,0;9,0;2004,0;Ships;122,0;S24_2011;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Small;2100,0;9
10337;29,0;71,97;4,0;2087,13;2004-11-21;Shipped;4,0;11,0;2004,0;Ships;122,0;S24_2011;Classic Legends Inc.;2125558493;5905 Pompton St.;Suite 750;NYC;NY;10022;USA;;Hernandez;Maria;Small;2087,13;11
10384;28,0;80,54;3,0;2255,12;2005-02-23;Shipped;1,0;2,0;2005,0;Ships;122,0;S24_2011;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;;Brown;Julie;Small;2255,1200000000003;2
10396;49,0;100,0;6,0;5720,75;2005-03-23;Shipped;1,0;3,0;2005,0;Ships;122,0;S24_2011;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;4900,0;3
10414;23,0;100,0;10,0;3335,23;2005-05-06;On Hold;2,0;5,0;2005,0;Ships;122,0;S24_2011;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;;Yoshido;Juri;Medium;2300,0;5
10124;22,0;45,25;1,0;995,5;2003-05-21;Shipped;2,0;5,0;2003,0;Vintage Cars;44,0;S24_2022;Signal Gift Stores;7025551838;8489 Strong St.;;Las Vegas;NV;83030;USA;;King;Sue;Small;995,5;5
10149;49,0;49,28;6,0;2414,72;2003-09-12;Shipped;3,0;9,0;2003,0;Vintage Cars;44,0;S24_2022;Signal Collectibles Ltd.;4155554312;2793 Furth Circle;;Brisbane;CA;94217;USA;;Taylor;Sue;Small;2414,7200000000003;9
10162;43,0;36,29;4,0;1560,47;2003-10-18;Shipped;4,0;10,0;2003,0;Vintage Cars;44,0;S24_2022;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;;Brown;Julie;Small;1560,47;10
10173;27,0;41,22;8,0;1112,94;2003-11-05;Shipped;4,0;11,0;2003,0;Vintage Cars;44,0;S24_2022;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Small;1112,94;11
10182;31,0;36,74;5,0;1138,94;2003-11-12;Shipped;4,0;11,0;2003,0;Vintage Cars;44,0;S24_2022;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;1138,94;11
10280;45,0;47,49;11,0;2137,05;2004-08-17;Shipped;3,0;8,0;2004,0;Vintage Cars;44,0;S24_2022;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Small;2137,05;8
10312;23,0;37,63;12,0;865,49;2004-10-21;Shipped;4,0;10,0;2004,0;Vintage Cars;44,0;S24_2022;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;865,49;10
10322;30,0;100,0;4,0;3500,1;2004-11-04;Shipped;4,0;11,0;2004,0;Vintage Cars;44,0;S24_2022;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;;Young;Valarie;Medium;3000,0;11
10356;26,0;31,86;7,0;828,36;2004-12-09;Shipped;4,0;12,0;2004,0;Vintage Cars;44,0;S24_2022;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;France;EMEA;Da Cunha;Daniel;Small;828,36;12
10367;28,0;30,59;12,0;856,52;2005-01-12;Resolved;1,0;1,0;2005,0;Vintage Cars;44,0;S24_2022;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;USA;;Young;Julie;Small;856,52;1
10421;40,0;45,7;2,0;1828,0;2005-05-29;In Process;2,0;5,0;2005,0;Vintage Cars;44,0;S24_2022;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;1828,0;5
10103;36,0;100,0;1,0;3680,28;2003-01-29;Shipped;1,0;1,0;2003,0;Trucks and Buses;127,0;S24_2300;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Medium;3600,0;1
10140;47,0;100,0;1,0;5105,14;2003-07-24;Shipped;3,0;7,0;2003,0;Trucks and Buses;127,0;S24_2300;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;;Hirano;Juri;Medium;4700,0;7
10207;46,0;100,0;12,0;6819,04;2003-12-09;Shipped;4,0;12,0;2003,0;Trucks and Buses;127,0;S24_2300;Diecast Collectables;6175552555;6251 Ingle Ln.;;Boston;MA;51003;USA;;Franco;Valarie;Medium;4600,0;12
10217;28,0;100,0;1,0;3148,88;2004-02-04;Shipped;1,0;2,0;2004,0;Trucks and Buses;127,0;S24_2300;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Medium;2800,0;2
10229;48,0;100,0;6,0;5704,32;2004-03-11;Shipped;1,0;3,0;2004,0;Trucks and Buses;127,0;S24_2300;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;4800,0;3
10259;47,0;100,0;9,0;5285,62;2004-06-15;Shipped;2,0;6,0;2004,0;Trucks and Buses;127,0;S24_2300;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Medium;4700,0;6
10271;43,0;100,0;10,0;5605,05;2004-07-20;Shipped;3,0;7,0;2004,0;Trucks and Buses;127,0;S24_2300;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;4300,0;7
10281;25,0;100,0;6,0;2779,5;2004-08-19;Shipped;3,0;8,0;2004,0;Trucks and Buses;127,0;S24_2300;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;;Yu;Kyung;Small;2500,0;8
10291;48,0;100,0;1,0;5398,08;2004-09-08;Shipped;3,0;9,0;2004,0;Trucks and Buses;127,0;S24_2300;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Medium;4800,0;9
10305;24,0;100,0;10,0;3189,6;2004-10-13;Shipped;4,0;10,0;2004,0;Trucks and Buses;127,0;S24_2300;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;USA;;Hernandez;Marta;Medium;2400,0;10
10313;42,0;100,0;4,0;5581,8;2004-10-22;Shipped;4,0;10,0;2004,0;Trucks and Buses;127,0;S24_2300;Canadian Gift Exchange Network;(604) 555-3392;1900 Oak St.;;Vancouver;BC;V3F 2K1;Canada;;Tannamuri;Yoshi;Medium;4200,0;10
10324;31,0;100,0;2,0;3820,44;2004-11-05;Shipped;4,0;11,0;2004,0;Trucks and Buses;127,0;S24_2300;Vitachrome Inc.;2125551500;2678 Kingston Rd.;Suite 101;NYC;NY;10022;USA;;Frick;Michael;Medium;3100,0;11
10371;20,0;100,0;5,0;3449,4;2005-01-23;Shipped;1,0;1,0;2005,0;Trucks and Buses;127,0;S24_2300;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;2000,0;1
10382;20,0;100,0;3,0;2654,4;2005-02-17;Shipped;1,0;2,0;2005,0;Trucks and Buses;127,0;S24_2300;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;2000,0;2
10108;35,0;58,87;15,0;2060,45;2003-03-03;Shipped;1,0;3,0;2003,0;Motorcycles;69,0;S24_2360;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Small;2060,45;3
10121;32,0;76,88;2,0;2460,16;2003-05-07;Shipped;2,0;5,0;2003,0;Motorcycles;69,0;S24_2360;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Small;2460,16;5
10135;29,0;61,64;16,0;1787,56;2003-07-02;Shipped;3,0;7,0;2003,0;Motorcycles;69,0;S24_2360;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;1787,56;7
10145;27,0;60,95;3,0;1645,65;2003-08-25;Shipped;3,0;8,0;2003,0;Motorcycles;69,0;S24_2360;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;USA;;Young;Julie;Small;1645,65;8
10159;27,0;80,34;11,0;2169,18;2003-10-10;Shipped;4,0;10,0;2003,0;Motorcycles;69,0;S24_2360;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;;Brown;Julie;Small;2169,1800000000003;10
10237;26,0;79,65;4,0;2070,9;2004-04-05;Shipped;2,0;4,0;2004,0;Motorcycles;69,0;S24_2360;Vitachrome Inc.;2125551500;2678 Kingston Rd.;Suite 101;NYC;NY;10022;USA;;Frick;Michael;Small;2070,9;4
10264;37,0;65,1;6,0;2408,7;2004-06-30;Shipped;2,0;6,0;2004,0;Motorcycles;69,0;S24_2360;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;;Yoshido;Juri;Small;2408,7;6
10276;46,0;75,49;12,0;3472,54;2004-08-02;Shipped;3,0;8,0;2004,0;Motorcycles;69,0;S24_2360;Online Mini Collectables;6175557555;7635 Spinnaker Dr.;;Brickhaven;MA;58339;USA;;Barajas;Miguel;Medium;3472,54;8
10285;38,0;59,56;3,0;2263,28;2004-08-27;Shipped;3,0;8,0;2004,0;Motorcycles;69,0;S24_2360;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;USA;;Hernandez;Marta;Small;2263,28;8
10309;24,0;56,1;2,0;1346,4;2004-10-15;Shipped;4,0;10,0;2004,0;Motorcycles;69,0;S24_2360;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Small;1346,4;10
10319;31,0;81,73;7,0;2533,63;2004-11-03;Shipped;4,0;11,0;2004,0;Motorcycles;69,0;S24_2360;Microscale Inc.;2125551957;5290 North Pendale Street;Suite 200;NYC;NY;10022;USA;;Kuo;Kee;Small;2533,63;11
10330;42,0;81,03;1,0;3403,26;2004-11-16;Shipped;4,0;11,0;2004,0;Motorcycles;69,0;S24_2360;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Medium;3403,26;11
10341;32,0;100,0;6,0;3307,2;2004-11-24;Shipped;4,0;11,0;2004,0;Motorcycles;69,0;S24_2360;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium;3200,0;11
10390;35,0;65,13;4,0;2279,55;2005-03-04;Shipped;1,0;3,0;2005,0;Motorcycles;69,0;S24_2360;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;2279,5499999999997;3
10124;32,0;72,7;10,0;2326,4;2003-05-21;Shipped;2,0;5,0;2003,0;Classic Cars;90,0;S24_2766;Signal Gift Stores;7025551838;8489 Strong St.;;Las Vegas;NV;83030;USA;;King;Sue;Small;2326,4;5
10161;20,0;100,0;3,0;2144,6;2003-10-17;Shipped;4,0;10,0;2003,0;Classic Cars;90,0;S24_2766;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Small;2000,0;10
10172;22,0;74,51;1,0;1639,22;2003-11-05;Shipped;4,0;11,0;2003,0;Classic Cars;90,0;S24_2766;Gift Depot Inc.;2035552570;25593 South Bay Ln.;;Bridgewater;CT;97562;USA;;King;Julie;Small;1639,22;11
10182;36,0;73,6;14,0;2649,6;2003-11-12;Shipped;4,0;11,0;2003,0;Classic Cars;90,0;S24_2766;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;2649,6;11
10192;46,0;83,6;2,0;3845,6;2003-11-20;Shipped;4,0;11,0;2003,0;Classic Cars;90,0;S24_2766;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;;Young;Valarie;Medium;3845,6;11
10204;47,0;96,32;8,0;4527,04;2003-12-02;Shipped;4,0;12,0;2003,0;Classic Cars;90,0;S24_2766;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;;Young;Jeff;Medium;4527,04;12
10267;38,0;87,24;3,0;3315,12;2004-07-07;Shipped;3,0;7,0;2004,0;Classic Cars;90,0;S24_2766;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;;Young;Jeff;Medium;3315,12;7
10288;35,0;80,87;9,0;2830,45;2004-09-01;Shipped;3,0;9,0;2004,0;Classic Cars;90,0;S24_2766;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Small;2830,4500000000003;9
10321;30,0;72,7;1,0;2181,0;2004-11-04;Shipped;4,0;11,0;2004,0;Classic Cars;90,0;S24_2766;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;USA;;Benitez;Violeta;Small;2181,0;11
10346;25,0;100,0;1,0;2876,75;2004-11-29;Shipped;4,0;11,0;2004,0;Classic Cars;90,0;S24_2766;Signal Gift Stores;7025551838;8489 Strong St.;;Las Vegas;NV;83030;USA;;King;Sue;Small;2500,0;11
10368;40,0;100,0;2,0;4107,2;2005-01-19;Shipped;1,0;1,0;2005,0;Classic Cars;90,0;S24_2766;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;4000,0;1
10407;76,0;94,5;6,0;7182,0;2005-04-22;On Hold;2,0;4,0;2005,0;Classic Cars;90,0;S24_2766;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;;Frick;Sue;Large;7182,0;4
10127;39,0;38,19;12,0;1489,41;2003-06-03;Shipped;2,0;6,0;2003,0;Classic Cars;35,0;S24_2840;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;;Young;Jeff;Small;1489,4099999999999;6
10195;32,0;28,29;7,0;905,28;2003-11-25;Shipped;4,0;11,0;2003,0;Classic Cars;35,0;S24_2840;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;;Frick;Steve;Small;905,28;11
10207;42,0;29,7;8,0;1247,4;2003-12-09;Shipped;4,0;12,0;2003,0;Classic Cars;35,0;S24_2840;Diecast Collectables;6175552555;6251 Ingle Ln.;;Boston;MA;51003;USA;;Franco;Valarie;Small;1247,3999999999999;12
10219;21,0;40,31;3,0;846,51;2004-02-10;Shipped;1,0;2,0;2004,0;Classic Cars;35,0;S24_2840;Signal Collectibles Ltd.;4155554312;2793 Furth Circle;;Brisbane;CA;94217;USA;;Taylor;Sue;Small;846,51;2
10229;33,0;32,88;2,0;1085,04;2004-03-11;Shipped;1,0;3,0;2004,0;Classic Cars;35,0;S24_2840;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;1085,0400000000002;3
10259;31,0;33,24;5,0;1030,44;2004-06-15;Shipped;2,0;6,0;2004,0;Classic Cars;35,0;S24_2840;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Small;1030,44;6
10271;38,0;41,72;6,0;1585,36;2004-07-20;Shipped;3,0;7,0;2004,0;Classic Cars;35,0;S24_2840;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;1585,36;7
10281;20,0;40,66;2,0;813,2;2004-08-19;Shipped;3,0;8,0;2004,0;Classic Cars;35,0;S24_2840;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;;Yu;Kyung;Small;813,1999999999999;8
10292;39,0;30,06;9,0;1172,34;2004-09-08;Shipped;3,0;9,0;2004,0;Classic Cars;35,0;S24_2840;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Small;1172,34;9
10305;48,0;31,47;6,0;1510,56;2004-10-13;Shipped;4,0;10,0;2004,0;Classic Cars;35,0;S24_2840;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;USA;;Hernandez;Marta;Small;1510,56;10
10314;39,0;37,13;15,0;1448,07;2004-10-22;Shipped;4,0;10,0;2004,0;Classic Cars;35,0;S24_2840;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Small;1448,0700000000002;10
10324;30,0;100,0;9,0;3338,1;2004-11-05;Shipped;4,0;11,0;2004,0;Classic Cars;35,0;S24_2840;Vitachrome Inc.;2125551500;2678 Kingston Rd.;Suite 101;NYC;NY;10022;USA;;Frick;Michael;Medium;3000,0;11
